qseqid,sseqid,pident
YP_009325600.1,YP_009701711.1,62.08
YP_009162541.1,YP_009162541.1,100.0
YP_003987358.1,YP_003987358.1,100.0
YP_003987358.1,YP_007354741.1,49.72
YP_004821409.1,YP_004821409.1,100.0
YP_010776243.1,YP_010789630.1,85.7
YP_010776243.1,YP_010779683.1,85.87
YP_010776243.1,YP_010788984.1,98.08
YP_010776243.1,YP_010776243.1,100.0
YP_010841871.1,YP_010841871.1,100.0
YP_009325601.1,YP_009701711.1,52.78
YP_009325601.1,YP_009665222.1,53.65
YP_009325601.1,YP_009701715.1,57.05
YP_009325601.1,YP_009701714.1,62.56
YP_009325601.1,YP_009325602.1,79.28
YP_009325601.1,YP_009325601.1,100.0
YP_009325600.1,YP_009325601.1,74.86
YP_009325600.1,YP_009325600.1,100.0
YP_009325600.1,YP_009701714.1,54.31
YP_009325600.1,YP_009701715.1,55.14
YP_010776243.1,YP_010841636.1,75.0
YP_010776243.1,YP_010780850.1,72.83
YP_010776243.1,YP_010782156.1,73.03
YP_009325600.1,YP_009325602.1,71.64
NP_044114.1,NP_044114.1,100.0
YP_009702939.1,YP_009927164.1,95.23
NP_671600.1,YP_009281845.1,95.96
NP_536517.1,NP_671600.1,98.44
NP_671600.1,YP_010085554.1,98.6
NP_671600.1,YP_010509308.1,98.76
NP_671600.1,YP_010377087.1,98.83
NP_042127.1,NP_671600.1,98.91
NP_671600.1,YP_009389342.1,67.78
NP_671600.1,NP_957965.1,67.96
NP_671600.1,YP_009112795.1,67.83
NP_671600.1,YP_009480607.1,69.88
NP_671600.1,YP_009177121.1,70.48
NP_671600.1,YP_009046131.1,70.7
NP_671600.1,YP_009268789.1,70.57
NP_671600.1,YP_009448056.1,70.78
YP_009508718.1,YP_031597.1,96.94
YP_031597.1,YP_031597.1,100.0
YP_009325602.1,YP_009701714.1,59.16
YP_009325602.1,YP_009325602.1,100.0
YP_010789594.1,YP_010789594.1,100.0
YP_009702939.1,YP_009703648.1,95.81
YP_009702939.1,YP_009703809.1,95.81
YP_009702939.1,YP_009702939.1,100.0
YP_003987358.1,YP_010790095.1,48.91
YP_009272800.1,YP_031597.1,88.48
YP_009259382.1,YP_031597.1,86.26
YP_009182088.1,YP_031597.1,89.12
YP_009506679.1,YP_031597.1,89.98
YP_006347710.1,YP_031597.1,91.69
YP_010793909.1,YP_031597.1,93.54
YP_009407995.1,YP_009407995.1,100.0
NP_671600.1,YP_009143406.1,96.19
NP_671600.1,YP_009282791.1,96.03
YP_009325606.1,YP_009325606.1,100.0
YP_009325615.1,YP_009325615.1,100.0
NP_042139.1,YP_004821443.1,81.63
YP_010779487.1,YP_010779487.1,100.0
YP_009325606.1,YP_009665335.1,86.76
YP_009703096.1,YP_009703096.1,100.0
YP_009703096.1,YP_009703282.1,100.0
YP_009325603.1,YP_009701716.1,60.03
YP_009325603.1,YP_009325603.1,100.0
YP_009325602.1,YP_009701711.1,53.23
YP_009325602.1,YP_009665222.1,53.57
YP_009407992.1,YP_010085519.1,69.63
YP_009407992.1,YP_010377054.1,69.41
YP_009407992.1,YP_009407992.1,100.0
YP_009506887.1,YP_009506887.1,100.0
YP_009325602.1,YP_009701715.1,57.81
YP_009703096.1,YP_009703493.1,100.0
YP_010778001.1,YP_010778001.1,100.0
YP_010841707.1,YP_010841707.1,100.0
NP_042139.1,YP_009408288.1,84.8
NP_042139.1,YP_009143418.1,94.65
NP_042139.1,YP_009281857.1,95.03
NP_042139.1,YP_009282803.1,95.41
NP_042139.1,YP_010509320.1,98.34
NP_042139.1,YP_010085778.1,97.96
NP_042139.1,YP_010085567.1,98.34
NP_042139.1,YP_010377099.1,98.6
NP_042139.1,YP_232992.1,98.73
YP_010788925.1,YP_010789681.1,69.8
YP_009407992.1,YP_010509275.1,69.61
YP_009407992.1,YP_010085734.1,69.51
NP_042139.1,YP_009408490.1,84.29
YP_009325632.1,YP_009665307.1,65.49
YP_009325632.1,YP_009325632.1,100.0
YP_009325633.1,YP_009665304.1,85.51
YP_009702368.1,YP_009703019.1,98.16
YP_009702368.1,YP_009702854.1,98.3
YP_009702368.1,YP_009927245.1,99.86
YP_009702368.1,YP_009702368.1,100.0
YP_009702368.1,YP_009702526.1,100.0
YP_010778005.1,YP_010778005.1,100.0
YP_009702368.1,YP_009703728.1,100.0
YP_009702368.1,YP_009703889.1,100.0
YP_010777999.1,YP_010777999.1,100.0
NP_064917.1,YP_008004013.1,75.17
NP_064917.1,YP_008004558.1,80.46
NP_064917.1,YP_008004256.1,80.69
NP_064917.1,NP_064917.1,100.0
YP_009162536.1,YP_009162536.1,100.0
YP_009162533.1,YP_009162533.1,100.0
YP_009162537.1,YP_009162537.1,100.0
YP_009281766.1,YP_009281766.1,100.0
YP_009046186.1,YP_009281891.1,74.44
YP_009046186.1,YP_010085811.1,74.48
YP_009046186.1,YP_010377133.1,74.48
YP_009046186.1,YP_009329749.1,74.24
YP_009046186.1,YP_009282837.1,74.78
YP_009046186.1,YP_009408322.1,74.0
YP_009046186.1,YP_009408524.1,74.09
YP_009702368.1,YP_009702687.1,100.0
YP_009702368.1,YP_009703177.1,100.0
YP_009702368.1,YP_009703401.1,100.0
YP_009702368.1,YP_009703573.1,100.0
YP_010788720.1,YP_010788720.1,100.0
YP_010776914.1,YP_010776914.1,100.0
YP_009162534.1,YP_009162534.1,100.0
YP_010778015.1,YP_010778015.1,100.0
YP_009508715.1,YP_031600.1,99.38
YP_031600.1,YP_031600.1,100.0
YP_031600.1,YP_164147.1,71.88
YP_009259386.1,YP_031600.1,97.85
YP_006347705.1,YP_031600.1,98.05
YP_009272797.1,YP_031600.1,98.36
YP_009506682.1,YP_031600.1,98.56
YP_010793906.1,YP_031600.1,98.36
YP_009182084.1,YP_031600.1,98.66
NP_077578.1,NP_077578.1,100.0
YP_009046186.1,YP_009112840.1,66.35
YP_009407987.1,YP_009407987.1,100.0
YP_009325633.1,YP_009325633.1,100.0
YP_009143418.1,YP_717419.1,95.41
YP_009282803.1,YP_717419.1,96.18
YP_010509320.1,YP_717419.1,99.24
YP_009162531.1,YP_009162531.1,100.0
YP_010085463.1,YP_010085463.1,100.0
YP_004821443.1,YP_717419.1,82.14
YP_009408490.1,YP_717419.1,85.19
YP_009408288.1,YP_717419.1,85.7
YP_010780466.1,YP_010780466.1,100.0
YP_010778028.1,YP_010778028.1,100.0
YP_003457330.1,YP_009389314.1,84.03
YP_003457330.1,YP_009112764.1,85.53
YP_003457330.1,YP_003457330.1,100.0
NP_671600.1,YP_005296275.1,74.96
YP_009703096.1,YP_009703648.1,100.0
YP_009703096.1,YP_009703809.1,100.0
YP_009702359.1,YP_009703564.1,99.92
YP_009702359.1,YP_009702359.1,100.0
YP_003986840.1,YP_010777251.1,95.1
YP_003986840.1,YP_003986840.1,100.0
YP_009177126.1,YP_009448060.1,78.65
YP_009177126.1,YP_009177126.1,100.0
NP_671600.1,YP_009046368.1,70.92
NP_671600.1,YP_010085204.1,71.82
NP_671600.1,YP_010085368.1,72.05
NP_044030.1,NP_671600.1,72.56
NP_671600.1,YP_009329703.1,75.19
YP_004347174.1,YP_004347174.1,100.0
YP_004347174.1,YP_009506879.1,75.48
YP_004347174.1,YP_009238756.1,71.02
YP_004347174.1,YP_009345397.1,81.69
YP_010841576.1,YP_010841576.1,100.0
YP_009702359.1,YP_009703719.1,100.0
YP_004894115.1,YP_010841430.1,62.67
YP_004894115.1,YP_010789270.1,73.5
YP_004894115.1,YP_010775956.1,85.06
YP_004894115.1,YP_004894115.1,100.0
YP_009702359.1,YP_009703880.1,99.83
YP_004347164.1,YP_009345408.1,91.97
YP_004347164.1,YP_004347164.1,100.0
YP_010088000.1,YP_010088000.1,100.0
NP_671600.1,YP_008658488.1,76.46
NP_073456.1,NP_671600.1,80.42
NP_671600.1,YP_784289.1,64.19
NP_671600.1,NP_957833.1,67.03
NP_671600.1,YP_003457361.1,67.47
YP_009281857.1,YP_717419.1,95.8
YP_009702359.1,YP_009927236.1,99.08
YP_009702353.1,YP_009702511.1,100.0
YP_009702353.1,YP_009702672.1,100.0
YP_009046186.1,YP_010085252.1,80.1
YP_009046186.1,YP_010085416.1,80.1
YP_009046186.1,YP_009177160.1,91.0
YP_009046186.1,YP_009448112.1,99.22
YP_009448020.1,YP_009448020.1,100.0
YP_010088005.1,YP_010088005.1,100.0
YP_004347164.1,YP_009254975.1,64.45
YP_004347164.1,YP_009094674.1,67.31
YP_004347164.1,YP_009310234.1,70.12
YP_004347164.1,YP_009238743.1,82.7
YP_009702359.1,YP_009702517.1,100.0
YP_009702359.1,YP_009702678.1,100.0
YP_009702359.1,YP_009703168.1,100.0
YP_009702359.1,YP_009703385.1,100.0
YP_009702353.1,YP_009703162.1,100.0
YP_009702353.1,YP_009703376.1,100.0
YP_009702353.1,YP_009703558.1,100.0
YP_009702353.1,YP_009703713.1,100.0
YP_009703101.1,YP_009703498.1,99.61
YP_009046186.1,YP_009389387.1,69.15
YP_009046186.1,YP_009480652.1,72.92
YP_009046186.1,YP_009268834.1,74.24
YP_009046186.1,YP_009143452.1,74.44
YP_009046186.1,YP_010509354.1,74.48
YP_009046186.1,YP_010085603.1,74.42
YP_009046186.1,YP_009408072.1,75.22
YP_009702359.1,YP_009703010.1,96.22
YP_009702359.1,YP_009702845.1,96.31
YP_009507574.1,YP_009507574.1,100.0
YP_009702353.1,YP_009702353.1,100.0
YP_009506687.1,YP_031605.1,98.25
YP_031605.1,YP_031605.1,100.0
YP_009259410.1,YP_031605.1,95.46
YP_010793886.1,YP_031605.1,95.77
YP_009272777.1,YP_031605.1,95.88
YP_006347677.1,YP_031605.1,96.49
YP_009182061.1,YP_031605.1,96.6
YP_010803017.1,YP_010803017.1,100.0
YP_009046186.1,YP_009046186.1,100.0
YP_001497921.1,YP_009325799.1,60.24
YP_001497921.1,YP_009665515.1,74.41
YP_001497921.1,YP_001497921.1,100.0
YP_009448018.1,YP_010085869.1,46.01
YP_009448018.1,YP_010085660.1,46.18
YP_009448018.1,YP_010509402.1,47.03
YP_009448018.1,YP_009448018.1,100.0
YP_009702348.1,YP_009702834.1,97.0
YP_009702348.1,YP_009927225.1,99.54
YP_009702348.1,YP_009702506.1,99.77
YP_009702348.1,YP_009702667.1,99.77
YP_009702348.1,YP_009703708.1,99.77
YP_009702348.1,YP_009703157.1,99.88
YP_009702348.1,YP_009703370.1,99.88
YP_009702348.1,YP_009702348.1,100.0
YP_009702348.1,YP_009703553.1,100.0
YP_009702353.1,YP_009703874.1,100.0
YP_009702353.1,YP_009703004.1,97.27
YP_009702353.1,YP_009702839.1,97.88
YP_009702353.1,YP_009927230.1,99.91
NP_659614.1,NP_659614.1,100.0
YP_009702348.1,YP_009703869.1,100.0
YP_009508710.1,YP_031605.1,97.94
YP_010802917.1,YP_010802917.1,100.0
YP_009702346.1,YP_009702832.1,99.03
YP_009702346.1,YP_009702997.1,99.03
YP_009702346.1,YP_009927223.1,99.72
YP_009702346.1,YP_009702346.1,100.0
YP_009702346.1,YP_009702504.1,100.0
YP_009703101.1,YP_009703653.1,99.74
YP_009408430.1,YP_009408430.1,100.0
YP_010780128.1,YP_010780128.1,100.0
NP_149758.1,NP_149758.1,100.0
YP_010780126.1,YP_010780126.1,100.0
YP_009507571.1,YP_009507571.1,100.0
YP_010779724.1,YP_010779724.1,100.0
YP_009703101.1,YP_009703101.1,100.0
YP_009259410.1,YP_009506687.1,95.25
YP_009702348.1,YP_009702999.1,96.77
NP_536496.1,YP_010377066.1,99.7
NP_536496.1,NP_536496.1,100.0
YP_009702346.1,YP_009702665.1,100.0
YP_009702346.1,YP_009703155.1,100.0
YP_009702346.1,YP_009703361.1,100.0
YP_009702346.1,YP_009703551.1,100.0
YP_009702346.1,YP_009703706.1,100.0
YP_009702346.1,YP_009703867.1,100.0
YP_010778049.1,YP_010778284.1,67.94
NP_619898.1,YP_004821435.1,83.81
NP_619898.1,YP_009408482.1,85.91
NP_619898.1,YP_009408280.1,86.54
NP_619898.1,YP_009281849.1,95.22
NP_619898.1,YP_009282795.1,95.35
YP_009703109.1,YP_009703661.1,99.92
YP_009703109.1,YP_009703822.1,99.92
YP_009010376.1,YP_009010613.1,73.54
YP_010085778.1,YP_717419.1,98.98
YP_010085567.1,YP_717419.1,99.49
YP_010377099.1,YP_717419.1,99.62
YP_717419.1,YP_717419.1,100.0
YP_004061790.1,YP_009172610.1,69.72
YP_004061790.1,YP_007674779.1,71.95
YP_004061790.1,YP_009173162.1,92.74
YP_004061790.1,YP_004061790.1,100.0
YP_004061790.1,YP_009172883.1,45.74
YP_009407979.1,YP_009407979.1,100.0
YP_010778049.1,YP_010778049.1,100.0
NP_042106.1,NP_536496.1,96.75
NP_536496.1,YP_717387.1,97.63
NP_536496.1,YP_232959.1,97.78
NP_536496.1,YP_010509287.1,97.93
NP_659611.1,YP_009143372.1,65.94
NP_659611.1,YP_010377054.1,65.35
NP_042094.1,NP_659611.1,65.51
NP_659611.1,YP_010085519.1,65.19
NP_659611.1,YP_010509275.1,65.45
NP_659611.1,YP_010085734.1,65.35
YP_010377066.1,YP_010377066.1,100.0
YP_009507564.1,YP_009507564.1,100.0
YP_009507565.1,YP_009507565.1,100.0
YP_784299.1,YP_784299.1,100.0
YP_009010577.1,YP_009021192.1,68.03
YP_009010335.1,YP_009010577.1,80.03
YP_009162527.1,YP_009162527.1,100.0
YP_010789005.1,YP_010841616.1,70.18
YP_010789005.1,YP_010789609.1,75.72
YP_010789005.1,YP_010789005.1,100.0
NP_051923.1,NP_659611.1,72.48
YP_010789826.1,YP_010841871.1,57.96
YP_010789826.1,YP_010789826.1,100.0
NP_536496.1,YP_010085532.1,93.8
NP_536496.1,YP_010085746.1,95.56
NP_042131.1,NP_619898.1,98.11
NP_536521.1,NP_619898.1,98.36
NP_619898.1,YP_010085558.1,98.24
NP_619898.1,YP_010377091.1,98.62
NP_619898.1,YP_232984.1,98.99
NP_619898.1,YP_717411.1,98.74
NP_619898.1,YP_010509312.1,99.12
NP_619898.1,YP_010085770.1,99.37
NP_619898.1,NP_619898.1,100.0
NP_659611.1,YP_009282757.1,65.94
NP_659611.1,YP_009281811.1,65.74
NP_659611.1,YP_009407992.1,65.48
NP_659611.1,YP_004821396.1,66.5
NP_659611.1,NP_671567.1,64.95
NP_536484.1,NP_659611.1,65.25
YP_010841593.1,YP_010841593.1,100.0
YP_004346982.1,YP_004346982.1,100.0
YP_009046034.1,YP_009046273.1,90.06
YP_009046273.1,YP_009447949.1,93.5
YP_009046273.1,YP_009046273.1,100.0
YP_010085865.1,YP_010085865.1,100.0
NP_619898.1,NP_671604.1,98.49
YP_009507558.1,YP_009507558.1,100.0
NP_659611.1,YP_009329664.1,68.61
NP_659611.1,YP_005296243.1,69.8
NP_659611.1,NP_938295.1,69.8
NP_073424.1,NP_659611.1,71.19
YP_009702339.1,YP_009702658.1,99.96
YP_009702339.1,YP_009703699.1,99.96
YP_009702339.1,YP_009703148.1,99.96
YP_009702339.1,YP_009702339.1,100.0
YP_009702339.1,YP_009703353.1,100.0
YP_009702339.1,YP_009703544.1,100.0
YP_009702339.1,YP_009703860.1,100.0
NP_619898.1,YP_009143410.1,95.22
YP_009448018.1,YP_010377176.1,47.19
YP_654624.1,YP_654624.1,100.0
YP_003986961.1,YP_003986961.1,100.0
NP_051748.1,NP_659611.1,74.46
NP_659611.1,YP_227423.1,75.35
NP_659611.1,NP_659611.1,100.0
YP_009408236.1,YP_009408438.1,97.83
YP_009408438.1,YP_009408438.1,100.0
YP_009507554.1,YP_009507554.1,100.0
YP_009507556.1,YP_009507556.1,100.0
YP_009703101.1,YP_009703814.1,99.74
YP_010780087.1,YP_010781363.1,94.15
YP_004061797.1,YP_009173168.1,99.69
YP_004061797.1,YP_004061797.1,100.0
NP_612250.1,YP_009163837.1,57.96
NP_612250.1,NP_612250.1,100.0
YP_009702339.1,YP_009702990.1,91.4
YP_009702339.1,YP_009702825.1,93.33
YP_009702339.1,YP_009927216.1,94.11
YP_009702339.1,YP_009702497.1,99.96
NP_659611.1,YP_232947.1,65.64
NP_659611.1,YP_009408242.1,66.6
NP_659611.1,YP_009408444.1,66.54
NP_659611.1,YP_717373.1,65.84
YP_010509316.1,YP_717415.1,98.46
YP_010377095.1,YP_717415.1,98.93
YP_004821439.1,YP_717415.1,77.87
YP_009408486.1,YP_717415.1,81.18
YP_009408284.1,YP_717415.1,81.3
YP_009143414.1,YP_717415.1,92.18
YP_010377062.1,YP_010377062.1,100.0
YP_009162526.1,YP_009162526.1,100.0
YP_717415.1,YP_717415.1,100.0
YP_010780087.1,YP_010780087.1,100.0
YP_010779169.1,YP_010779169.1,100.0
YP_009506899.1,YP_009506899.1,100.0
YP_010780218.1,YP_010781500.1,80.96
YP_010780218.1,YP_010780218.1,100.0
YP_009010613.1,YP_009010613.1,100.0
YP_003457333.1,YP_003457333.1,100.0
YP_009702337.1,YP_009703542.1,100.0
YP_009702337.1,YP_009702337.1,100.0
YP_010841670.1,YP_010841670.1,100.0
YP_010085460.1,YP_010085677.1,81.33
YP_010085460.1,YP_010085460.1,100.0
YP_009702337.1,YP_009703697.1,100.0
YP_009702337.1,YP_009703858.1,100.0
YP_009702336.1,YP_009702987.1,96.12
YP_009702336.1,YP_009702822.1,96.27
YP_004061482.1,YP_004061482.1,100.0
YP_009702337.1,YP_009702823.1,96.19
YP_009010613.1,YP_009010841.1,75.38
YP_009281853.1,YP_717415.1,92.18
YP_009282799.1,YP_717415.1,92.54
YP_010085563.1,YP_717415.1,95.62
YP_010085774.1,YP_717415.1,98.58
YP_009702329.1,YP_009702815.1,97.99
YP_009702329.1,YP_009702980.1,97.99
YP_003986961.1,YP_010777368.1,95.48
YP_009447949.1,YP_009447949.1,100.0
YP_003457334.1,YP_003457334.1,100.0
YP_009702336.1,YP_009703857.1,99.93
YP_009702336.1,YP_009703541.1,99.93
YP_009702336.1,YP_009702336.1,100.0
YP_009702336.1,YP_009702494.1,100.0
YP_009702336.1,YP_009702655.1,100.0
YP_009702336.1,YP_009703145.1,100.0
YP_009702336.1,YP_009703342.1,100.0
YP_009702336.1,YP_009703696.1,100.0
YP_009702337.1,YP_009702988.1,96.36
YP_009702337.1,YP_009927214.1,98.18
YP_009702337.1,YP_009703146.1,100.0
YP_009702329.1,YP_009927206.1,99.54
YP_009702329.1,YP_009702329.1,100.0
YP_009702329.1,YP_009702487.1,100.0
YP_009702329.1,YP_009702648.1,100.0
YP_009702329.1,YP_009703138.1,100.0
YP_009702329.1,YP_009703335.1,100.0
YP_009702329.1,YP_009703534.1,100.0
YP_009702329.1,YP_009703689.1,100.0
YP_009702329.1,YP_009703851.1,100.0
YP_009046187.1,YP_009046187.1,100.0
YP_009703109.1,YP_009927177.1,99.6
YP_009702337.1,YP_009702495.1,100.0
YP_009702337.1,YP_009702656.1,100.0
YP_009702337.1,YP_009703350.1,100.0
YP_009702336.1,YP_009927213.1,99.33
YP_009703109.1,YP_009703506.1,99.84
YP_009703101.1,YP_009703287.1,100.0
YP_010790040.1,YP_010790040.1,100.0
YP_009281759.1,YP_009282705.1,80.79
YP_009281759.1,YP_009281759.1,100.0
YP_010780468.1,YP_010781760.1,90.37
YP_010780468.1,YP_010780468.1,100.0
YP_009325695.1,YP_009701835.1,61.46
YP_009325695.1,YP_009325695.1,100.0
YP_010779471.1,YP_010779471.1,100.0
YP_010779471.1,YP_010803245.1,44.72
YP_010779471.1,YP_010841865.1,66.2
YP_010779471.1,YP_010781740.1,66.49
YP_010779471.1,YP_010780447.1,66.63
YP_010779471.1,YP_010788781.1,77.31
YP_010779471.1,YP_010789821.1,91.46
YP_009508718.1,YP_009508718.1,100.0
YP_009508695.1,YP_031619.1,98.28
YP_009506702.1,YP_031619.1,98.63
YP_031619.1,YP_031619.1,100.0
YP_003986762.1,YP_003986762.1,100.0
YP_003986762.1,YP_010777177.1,92.24
YP_031619.1,YP_164152.1,54.89
YP_009259394.1,YP_031619.1,96.39
YP_003986606.1,YP_004894746.1,52.56
YP_003986606.1,YP_010789932.1,52.4
YP_003986606.1,YP_010788659.1,53.13
YP_009448016.1,YP_009448026.1,38.35
YP_009448016.1,YP_009448017.1,41.14
YP_009448016.1,YP_009448016.1,100.0
YP_009448017.1,YP_009448026.1,40.18
YP_009448017.1,YP_009448017.1,100.0
YP_009508718.1,YP_010793909.1,93.75
YP_010804204.1,YP_010804204.1,100.0
YP_010779466.1,YP_010789826.1,91.33
YP_009702320.1,YP_009702971.1,95.33
YP_009325702.1,YP_009325702.1,100.0
YP_010779466.1,YP_010788776.1,79.81
YP_010779466.1,YP_010781734.1,72.89
YP_010085456.1,YP_010085456.1,100.0
YP_003986848.1,YP_010780481.1,68.15
YP_009702320.1,YP_009702806.1,95.12
YP_004347146.1,YP_009238722.1,57.07
YP_227433.1,YP_227433.1,100.0
YP_003986606.1,YP_010777029.1,94.87
YP_006347694.1,YP_031619.1,97.34
YP_009272789.1,YP_031619.1,97.42
YP_009182076.1,YP_031619.1,97.77
YP_010793898.1,YP_031619.1,97.68
YP_004347146.1,YP_009506852.1,58.14
YP_004347146.1,YP_004347146.1,100.0
YP_004347146.1,YP_009310222.1,57.69
YP_010804201.1,YP_010804201.1,100.0
YP_009702320.1,YP_009703323.1,100.0
YP_009702320.1,YP_009703525.1,100.0
YP_009702320.1,YP_009703680.1,100.0
YP_009702320.1,YP_009703842.1,100.0
YP_009702319.1,YP_009702970.1,97.4
YP_009702319.1,YP_009702805.1,97.92
YP_009702319.1,YP_009927195.1,99.06
YP_009702320.1,YP_009927197.1,99.27
YP_009702320.1,YP_009702320.1,100.0
YP_009702320.1,YP_009702478.1,100.0
YP_009702320.1,YP_009702639.1,100.0
YP_009702320.1,YP_009703129.1,100.0
YP_010779466.1,YP_010779466.1,100.0
YP_007354586.1,YP_010789943.1,85.91
YP_007354586.1,YP_007354586.1,100.0
YP_010803167.1,YP_010803167.1,100.0
NP_048144.1,NP_048144.1,100.0
NP_619894.1,YP_784289.1,64.5
NP_619894.1,NP_957833.1,67.67
YP_003986606.1,YP_010779676.1,58.07
YP_003986606.1,YP_010776544.1,53.38
YP_003986606.1,YP_010841990.1,54.41
YP_003986606.1,YP_010781517.1,55.75
YP_003986606.1,YP_010780235.1,55.83
YP_003986606.1,YP_007354283.1,59.23
YP_003986606.1,YP_010841338.1,60.79
YP_003986606.1,YP_004894955.1,62.74
YP_009448013.1,YP_009448013.1,100.0
YP_009702319.1,YP_009703679.1,99.9
YP_009702319.1,YP_009702319.1,100.0
YP_009702319.1,YP_009702477.1,100.0
YP_009702319.1,YP_009702638.1,100.0
YP_009702319.1,YP_009703127.1,100.0
YP_009702319.1,YP_009703319.1,100.0
YP_009702319.1,YP_009703524.1,100.0
YP_009702319.1,YP_009703320.1,100.0
YP_009702319.1,YP_009703841.1,100.0
NP_671604.1,YP_010377091.1,97.86
NP_671604.1,YP_717411.1,98.24
NP_671604.1,YP_232984.1,98.49
NP_671604.1,YP_010509312.1,98.87
NP_671604.1,YP_010085770.1,98.87
NP_671604.1,NP_671604.1,100.0
NP_671604.1,YP_009408482.1,85.79
NP_619894.1,YP_009046131.1,70.54
NP_619894.1,YP_009448056.1,70.62
NP_619894.1,YP_009046368.1,70.76
NP_619894.1,YP_009268789.1,70.89
NP_619894.1,YP_010085204.1,72.13
NP_619894.1,YP_010085368.1,72.36
NP_044030.1,NP_619894.1,73.02
NP_619894.1,YP_009329703.1,75.5
NP_619894.1,YP_005296275.1,75.19
NP_671604.1,YP_009408280.1,86.42
NP_671604.1,YP_009281849.1,94.47
NP_671604.1,YP_009282795.1,94.84
NP_671604.1,YP_009143410.1,94.84
NP_042131.1,NP_671604.1,97.61
NP_536521.1,NP_671604.1,97.61
NP_671604.1,YP_010085558.1,97.74
YP_010778125.1,YP_010778125.1,100.0
YP_784294.1,YP_784294.1,100.0
YP_009162522.1,YP_009162522.1,100.0
YP_010778114.1,YP_010778114.1,100.0
NP_619894.1,YP_009408026.1,82.75
NP_619894.1,YP_004821431.1,88.49
NP_619894.1,YP_009408478.1,91.06
NP_619894.1,YP_003457361.1,67.96
NP_619894.1,YP_009389342.1,68.4
NP_619894.1,NP_957965.1,68.6
NP_619894.1,YP_009112795.1,68.38
NP_619894.1,YP_009480607.1,69.95
NP_619894.1,NP_955205.1,70.08
NP_619894.1,YP_009177121.1,70.56
NP_619894.1,YP_009143406.1,96.42
NP_619894.1,YP_009282791.1,96.35
NP_619894.1,YP_717407.1,99.14
NP_619894.1,YP_232980.1,99.14
NP_619894.1,NP_619894.1,100.0
NP_619894.1,YP_009281845.1,96.27
NP_536517.1,NP_619894.1,98.52
NP_619894.1,YP_010509308.1,98.83
NP_619894.1,YP_008658488.1,76.38
NP_619894.1,YP_001293262.1,80.23
NP_073456.1,NP_619894.1,80.42
NP_619894.1,NP_659643.1,80.39
NP_570228.1,NP_619894.1,79.95
NP_619894.1,NP_938326.1,80.62
NP_150505.1,NP_619894.1,80.86
NP_051957.1,NP_619894.1,81.52
NP_051782.1,NP_619894.1,81.52
NP_619894.1,YP_227455.1,81.68
YP_009702312.1,YP_009702312.1,100.0
YP_009702312.1,YP_009702470.1,100.0
YP_009702312.1,YP_009702631.1,100.0
YP_009702312.1,YP_009703517.1,100.0
YP_010377057.1,YP_010377057.1,100.0
YP_009702312.1,YP_009702798.1,98.47
YP_009702312.1,YP_009703672.1,100.0
YP_009702312.1,YP_009703833.1,100.0
YP_009702312.1,YP_009927188.1,100.0
NP_671604.1,YP_004821435.1,83.56
NP_619894.1,NP_671600.1,98.99
NP_619894.1,YP_010377087.1,98.91
NP_042127.1,NP_619894.1,98.99
NP_619894.1,YP_010085554.1,98.99
NP_619894.1,YP_009408276.1,91.37
NP_619894.1,YP_010085766.1,99.14
YP_004895090.1,YP_004895090.1,100.0
YP_010780386.1,YP_010841906.1,37.23
YP_010780386.1,YP_010789855.1,38.19
YP_010780386.1,YP_010788744.1,39.32
YP_009702307.1,YP_009702794.1,97.11
YP_009702307.1,YP_009702959.1,96.93
YP_010778137.1,YP_010778137.1,100.0
YP_009507529.1,YP_009507529.1,100.0
YP_010778128.1,YP_010778128.1,100.0
YP_010778131.1,YP_010778131.1,100.0
YP_010085734.1,YP_010377054.1,97.61
YP_010085734.1,YP_010085734.1,100.0
YP_009162521.1,YP_009162521.1,100.0
YP_009702312.1,YP_009702963.1,98.61
YP_009702312.1,YP_009703120.1,99.86
YP_009702312.1,YP_009703309.1,99.86
YP_009702307.1,YP_009703116.1,99.91
YP_009702307.1,YP_009703305.1,99.91
YP_009702307.1,YP_009703513.1,99.91
YP_010085453.1,YP_010085664.1,100.0
YP_010780386.1,YP_010781677.1,77.49
YP_010780386.1,YP_010780386.1,100.0
YP_003986848.1,YP_010777258.1,98.97
YP_003986848.1,YP_003986848.1,100.0
YP_009508710.1,YP_010793886.1,95.86
YP_009508710.1,YP_009508710.1,100.0
NP_044095.1,NP_044095.1,100.0
YP_009508715.1,YP_010793906.1,98.87
YP_009508715.1,YP_009508715.1,100.0
YP_227425.1,YP_227425.1,100.0
YP_007354144.1,YP_007354144.1,100.0
YP_004895090.1,YP_010776841.1,96.67
YP_010777491.1,YP_010777491.1,100.0
YP_003986848.1,YP_010789804.1,75.96
YP_010377054.1,YP_010377054.1,100.0
YP_009702307.1,YP_009703829.1,99.91
YP_009702307.1,YP_009702307.1,100.0
YP_009702307.1,YP_009702627.1,100.0
YP_009702307.1,YP_009703668.1,100.0
YP_010778145.1,YP_010778145.1,100.0
YP_009408444.1,YP_227423.1,68.34
YP_010377054.1,YP_227423.1,67.0
YP_010794348.1,YP_010794348.1,100.0
YP_009238792.1,YP_009238792.1,100.0
YP_010841375.1,YP_010841375.1,100.0
YP_010085453.1,YP_010085453.1,100.0
YP_009702307.1,YP_009927184.1,99.46
